population_size,sex,age,ethnicity,region,constituency_id
58,0,4,1,1,411
40,0,5,1,1,411
26,0,6,1,1,411
33,0,7,1,1,411
29,0,8,1,1,411
21,0,9,1,1,411
22,0,10,1,1,411
8,0,11,1,1,411
11,0,12,1,1,411
2,0,13,1,1,411
0,0,14,1,1,411
2,0,15,1,1,411
2,0,16,1,1,411
286,1,0,1,1,411
18,1,1,1,1,411
18,1,2,1,1,411
30,1,3,1,1,411
23,1,4,1,1,411
27,1,5,1,1,411
23,1,6,1,1,411
26,1,7,1,1,411
30,1,8,1,1,411
17,1,9,1,1,411
8,1,10,1,1,411
4,1,11,1,1,411
4,1,12,1,1,411
4,1,13,1,1,411
1,1,14,1,1,411
4,1,15,1,1,411
1,1,16,1,1,411
140,0,0,2,1,411
27,0,1,2,1,411
12,0,2,2,1,411
49,0,3,2,1,411
75,0,4,2,1,411
85,0,5,2,1,411
66,0,6,2,1,411
58,0,7,2,1,411
40,0,8,2,1,411
42,0,9,2,1,411
26,0,10,2,1,411
22,0,11,2,1,411
6,0,12,2,1,411
9,0,13,2,1,411
9,0,14,2,1,411
1,0,15,2,1,411
4,0,16,2,1,411
88,1,0,2,1,411
9,1,1,2,1,411
18,1,2,2,1,411
31,1,3,2,1,411
33,1,4,2,1,411
56,1,5,2,1,411
60,1,6,2,1,411
51,1,7,2,1,411
44,1,8,2,1,411
30,1,9,2,1,411
25,1,10,2,1,411
15,1,11,2,1,411
12,1,12,2,1,411
5,1,13,2,1,411
4,1,14,2,1,411
1,1,15,2,1,411
2,1,16,2,1,411
35,0,0,3,1,411
6,0,1,3,1,411
2,0,2,3,1,411
35,0,3,3,1,411
62,0,4,3,1,411
55,0,5,3,1,411
34,0,6,3,1,411
42,0,7,3,1,411
60,0,8,3,1,411
29,0,9,3,1,411
13,0,10,3,1,411
3,0,11,3,1,411
7,0,12,3,1,411
4,0,13,3,1,411
4,0,14,3,1,411
0,0,15,3,1,411
1,0,16,3,1,411
20,1,0,3,1,411
3,1,1,3,1,411
4,1,2,3,1,411
7,1,3,3,1,411
14,1,4,3,1,411
11,1,5,3,1,411
12,1,6,3,1,411
19,1,7,3,1,411
19,1,8,3,1,411
21,1,9,3,1,411
6,1,10,3,1,411
7,1,11,3,1,411
8,1,12,3,1,411
1,1,13,3,1,411
2,1,14,3,1,411
1,1,15,3,1,411
1,1,16,3,1,411
7,0,0,4,1,411
4,0,1,4,1,411
3,0,2,4,1,411
5,0,3,4,1,411
12,0,4,4,1,411
13,0,5,4,1,411
10,0,6,4,1,411
8,0,7,4,1,411
11,0,8,4,1,411
14,0,9,4,1,411
4,0,10,4,1,411
2,0,11,4,1,411
5,0,12,4,1,411
1,0,13,4,1,411
0,0,14,4,1,411
0,0,15,4,1,411
0,0,16,4,1,411
23,1,0,4,1,411
3,1,1,4,1,411
2,1,2,4,1,411
3,1,3,4,1,411
6,1,4,4,1,411
6,1,5,4,1,411
7,1,6,4,1,411
8,1,7,4,1,411
5,1,8,4,1,411
3,1,9,4,1,411
2,1,10,4,1,411
1,1,11,4,1,411
1,1,12,4,1,411
1,1,13,4,1,411
1,1,14,4,1,411
0,1,15,4,1,411
0,1,16,4,1,411
10155,0,0,0,6,412
1343,0,1,0,6,412
1119,0,2,0,6,412
2475,0,3,0,6,412
2867,0,4,0,6,412
2972,0,5,0,6,412
3522,0,6,0,6,412
4070,0,7,0,6,412
4125,0,8,0,6,412
3624,0,9,0,6,412
3067,0,10,0,6,412
3150,0,11,0,6,412
2406,0,12,0,6,412
1726,0,13,0,6,412
1306,0,14,0,6,412
917,0,15,0,6,412
774,0,16,0,6,412
9591,1,0,0,6,412
1396,1,1,0,6,412
958,1,2,0,6,412
2381,1,3,0,6,412
2755,1,4,0,6,412
3096,1,5,0,6,412
3696,1,6,0,6,412
4075,1,7,0,6,412
3982,1,8,0,6,412
3437,1,9,0,6,412
3019,1,10,0,6,412
3225,1,11,0,6,412
2448,1,12,0,6,412
1775,1,13,0,6,412
1576,1,14,0,6,412
1295,1,15,0,6,412
1460,1,16,0,6,412
332,0,0,1,6,412
43,0,1,1,6,412
30,0,2,1,6,412
44,0,3,1,6,412
36,0,4,1,6,412
38,0,5,1,6,412
33,0,6,1,6,412
27,0,7,1,6,412
33,0,8,1,6,412
13,0,9,1,6,412
19,0,10,1,6,412
10,0,11,1,6,412
10,0,12,1,6,412
3,0,13,1,6,412
2,0,14,1,6,412
3,0,15,1,6,412
0,0,16,1,6,412
350,1,0,1,6,412
46,1,1,1,6,412
24,1,2,1,6,412
43,1,3,1,6,412
41,1,4,1,6,412
51,1,5,1,6,412
38,1,6,1,6,412
36,1,7,1,6,412
23,1,8,1,6,412
26,1,9,1,6,412
17,1,10,1,6,412
7,1,11,1,6,412
9,1,12,1,6,412
3,1,13,1,6,412
1,1,14,1,6,412
0,1,15,1,6,412
2,1,16,1,6,412
265,0,0,2,6,412
29,0,1,2,6,412
18,0,2,2,6,412
43,0,3,2,6,412
162,0,4,2,6,412
190,0,5,2,6,412
131,0,6,2,6,412
87,0,7,2,6,412
62,0,8,2,6,412
47,0,9,2,6,412
36,0,10,2,6,412
19,0,11,2,6,412
12,0,12,2,6,412
15,0,13,2,6,412
5,0,14,2,6,412
4,0,15,2,6,412
1,0,16,2,6,412
267,1,0,2,6,412
31,1,1,2,6,412
22,1,2,2,6,412
55,1,3,2,6,412
177,1,4,2,6,412
175,1,5,2,6,412
140,1,6,2,6,412
104,1,7,2,6,412
63,1,8,2,6,412
57,1,9,2,6,412
43,1,10,2,6,412
24,1,11,2,6,412
12,1,12,2,6,412
9,1,13,2,6,412
8,1,14,2,6,412
2,1,15,2,6,412
2,1,16,2,6,412
73,0,0,3,6,412
10,0,1,3,6,412
7,0,2,3,6,412
12,0,3,3,6,412
33,0,4,3,6,412
36,0,5,3,6,412
29,0,6,3,6,412
38,0,7,3,6,412
52,0,8,3,6,412
14,0,9,3,6,412
9,0,10,3,6,412
8,0,11,3,6,412
3,0,12,3,6,412
8,0,13,3,6,412
0,0,14,3,6,412
0,0,15,3,6,412
0,0,16,3,6,412
69,1,0,3,6,412
20,1,1,3,6,412
12,1,2,3,6,412
17,1,3,3,6,412
30,1,4,3,6,412
34,1,5,3,6,412
31,1,6,3,6,412
43,1,7,3,6,412
26,1,8,3,6,412
13,1,9,3,6,412
17,1,10,3,6,412
7,1,11,3,6,412
4,1,12,3,6,412
0,1,13,3,6,412
2,1,14,3,6,412
0,1,15,3,6,412
0,1,16,3,6,412
28,0,0,4,6,412
2,0,1,4,6,412
1,0,2,4,6,412
6,0,3,4,6,412
17,0,4,4,6,412
19,0,5,4,6,412
9,0,6,4,6,412
11,0,7,4,6,412
10,0,8,4,6,412
20,0,9,4,6,412
12,0,10,4,6,412
3,0,11,4,6,412
3,0,12,4,6,412
0,0,13,4,6,412
0,0,14,4,6,412
0,0,15,4,6,412
1,0,16,4,6,412
18,1,0,4,6,412
2,1,1,4,6,412
2,1,2,4,6,412
12,1,3,4,6,412
13,1,4,4,6,412
7,1,5,4,6,412
8,1,6,4,6,412
5,1,7,4,6,412
6,1,8,4,6,412
11,1,9,4,6,412
2,1,10,4,6,412
3,1,11,4,6,412
5,1,12,4,6,412
0,1,13,4,6,412
0,1,14,4,6,412
2,1,15,4,6,412
0,1,16,4,6,412
6187,0,0,0,4,414
879,0,1,0,4,414
1981,0,2,0,4,414
3166,0,3,0,4,414
2699,0,4,0,4,414
2290,0,5,0,4,414
2028,0,6,0,4,414
2256,0,7,0,4,414
2444,0,8,0,4,414
2408,0,9,0,4,414
2105,0,10,0,4,414
2067,0,11,0,4,414
1440,0,12,0,4,414
1118,0,13,0,4,414
974,0,14,0,4,414
671,0,15,0,4,414
485,0,16,0,4,414
6058,1,0,0,4,414
790,1,1,0,4,414
2085,1,2,0,4,414
3019,1,3,0,4,414
2783,1,4,0,4,414
2207,1,5,0,4,414
2031,1,6,0,4,414
2245,1,7,0,4,414
2437,1,8,0,4,414
2323,1,9,0,4,414
2013,1,10,0,4,414
1924,1,11,0,4,414
1501,1,12,0,4,414
1385,1,13,0,4,414
1119,1,14,0,4,414
1077,1,15,0,4,414
1149,1,16,0,4,414
378,0,0,1,4,414
32,0,1,1,4,414
64,0,2,1,4,414
104,0,3,1,4,414
93,0,4,1,4,414
75,0,5,1,4,414
65,0,6,1,4,414
50,0,7,1,4,414
40,0,8,1,4,414
34,0,9,1,4,414
22,0,10,1,4,414
8,0,11,1,4,414
5,0,12,1,4,414
5,0,13,1,4,414
3,0,14,1,4,414
2,0,15,1,4,414
2,0,16,1,4,414
365,1,0,1,4,414
30,1,1,1,4,414
64,1,2,1,4,414
108,1,3,1,4,414
83,1,4,1,4,414
75,1,5,1,4,414
47,1,6,1,4,414
48,1,7,1,4,414
42,1,8,1,4,414
25,1,9,1,4,414
16,1,10,1,4,414
16,1,11,1,4,414
6,1,12,1,4,414
2,1,13,1,4,414
4,1,14,1,4,414
1,1,15,1,4,414
2,1,16,1,4,414
2353,0,0,2,4,414
250,0,1,2,4,414
339,0,2,2,4,414
1785,0,3,2,4,414
1367,0,4,2,4,414
934,0,5,2,4,414
795,0,6,2,4,414
585,0,7,2,4,414
369,0,8,2,4,414
264,0,9,2,4,414
204,0,10,2,4,414
97,0,11,2,4,414
57,0,12,2,4,414
76,0,13,2,4,414
73,0,14,2,4,414
30,0,15,2,4,414
10,0,16,2,4,414
2124,1,0,2,4,414
217,1,1,2,4,414
282,1,2,2,4,414
1420,1,3,2,4,414
1009,1,4,2,4,414
731,1,5,2,4,414
659,1,6,2,4,414
445,1,7,2,4,414
286,1,8,2,4,414
250,1,9,2,4,414
181,1,10,2,4,414
124,1,11,2,4,414
67,1,12,2,4,414
81,1,13,2,4,414
80,1,14,2,4,414
47,1,15,2,4,414
18,1,16,2,4,414
407,0,0,3,4,414
29,0,1,3,4,414
50,0,2,3,4,414
104,0,3,3,4,414
237,0,4,3,4,414
257,0,5,3,4,414
197,0,6,3,4,414
142,0,7,3,4,414
79,0,8,3,4,414
25,0,9,3,4,414
20,0,10,3,4,414
7,0,11,3,4,414
4,0,12,3,4,414
4,0,13,3,4,414
2,0,14,3,4,414
4,0,15,3,4,414
1,0,16,3,4,414
399,1,0,3,4,414
36,1,1,3,4,414
49,1,2,3,4,414
112,1,3,3,4,414
166,1,4,3,4,414
180,1,5,3,4,414
133,1,6,3,4,414
64,1,7,3,4,414
58,1,8,3,4,414
22,1,9,3,4,414
7,1,10,3,4,414
10,1,11,3,4,414
8,1,12,3,4,414
5,1,13,3,4,414
5,1,14,3,4,414
2,1,15,3,4,414
1,1,16,3,4,414
351,0,0,4,4,414
24,0,1,4,4,414
70,0,2,4,4,414
210,0,3,4,4,414
130,0,4,4,4,414
173,0,5,4,4,414
174,0,6,4,4,414
112,0,7,4,4,414
56,0,8,4,4,414
36,0,9,4,4,414
17,0,10,4,4,414
9,0,11,4,4,414
4,0,12,4,4,414
3,0,13,4,4,414
5,0,14,4,4,414
0,0,15,4,4,414
1,0,16,4,4,414
355,1,0,4,4,414
11,1,1,4,4,414
26,1,2,4,4,414
93,1,3,4,4,414
96,1,4,4,4,414
99,1,5,4,4,414
83,1,6,4,4,414
44,1,7,4,4,414
30,1,8,4,4,414
7,1,9,4,4,414
10,1,10,4,4,414
4,1,11,4,4,414
5,1,12,4,4,414
1,1,13,4,4,414
2,1,14,4,4,414
1,1,15,4,4,414
1,1,16,4,4,414
5363,0,0,0,4,415
809,0,1,0,4,415
2600,0,2,0,4,415
9303,0,3,0,4,415
3924,0,4,0,4,415
2329,0,5,0,4,415
2080,0,6,0,4,415
2323,0,7,0,4,415
2434,0,8,0,4,415
2414,0,9,0,4,415
2161,0,10,0,4,415
2048,0,11,0,4,415
1426,0,12,0,4,415
1149,0,13,0,4,415
926,0,14,0,4,415
625,0,15,0,4,415
470,0,16,0,4,415
5012,1,0,0,4,415
702,1,1,0,4,415
2929,1,2,0,4,415
8615,1,3,0,4,415
3447,1,4,0,4,415
2166,1,5,0,4,415
1982,1,6,0,4,415
2172,1,7,0,4,415
2485,1,8,0,4,415
2267,1,9,0,4,415
2006,1,10,0,4,415
1885,1,11,0,4,415
1357,1,12,0,4,415
1311,1,13,0,4,415
1168,1,14,0,4,415
1002,1,15,0,4,415
1124,1,16,0,4,415
230,0,0,1,4,415
16,0,1,1,4,415
57,0,2,1,4,415
165,0,3,1,4,415
87,0,4,1,4,415
46,0,5,1,4,415
53,0,6,1,4,415
42,0,7,1,4,415
33,0,8,1,4,415
23,0,9,1,4,415
14,0,10,1,4,415
10,0,11,1,4,415
5,0,12,1,4,415
3,0,13,1,4,415
2,0,14,1,4,415
3,0,15,1,4,415
1,0,16,1,4,415
213,1,0,1,4,415
14,1,1,1,4,415
52,1,2,1,4,415
178,1,3,1,4,415
72,1,4,1,4,415
54,1,5,1,4,415
34,1,6,1,4,415
35,1,7,1,4,415
24,1,8,1,4,415
5,1,9,1,4,415
4,1,10,1,4,415
8,1,11,1,4,415
6,1,12,1,4,415
0,1,13,1,4,415
1,1,14,1,4,415
5,1,15,1,4,415
3,1,16,1,4,415
529,0,0,2,4,415
53,0,1,2,4,415
128,0,2,2,4,415
959,0,3,2,4,415
435,0,4,2,4,415
308,0,5,2,4,415
278,0,6,2,4,415
153,0,7,2,4,415
132,0,8,2,4,415
107,0,9,2,4,415
76,0,10,2,4,415
46,0,11,2,4,415
44,0,12,2,4,415
38,0,13,2,4,415
35,0,14,2,4,415
16,0,15,2,4,415
6,0,16,2,4,415
453,1,0,2,4,415
48,1,1,2,4,415
158,1,2,2,4,415
918,1,3,2,4,415
345,1,4,2,4,415
296,1,5,2,4,415
191,1,6,2,4,415
144,1,7,2,4,415
131,1,8,2,4,415
104,1,9,2,4,415
64,1,10,2,4,415
61,1,11,2,4,415
36,1,12,2,4,415
40,1,13,2,4,415
21,1,14,2,4,415
11,1,15,2,4,415
7,1,16,2,4,415
208,0,0,3,4,415
16,0,1,3,4,415
29,0,2,3,4,415
173,0,3,3,4,415
141,0,4,3,4,415
157,0,5,3,4,415
98,0,6,3,4,415
79,0,7,3,4,415
37,0,8,3,4,415
22,0,9,3,4,415
9,0,10,3,4,415
2,0,11,3,4,415
9,0,12,3,4,415
8,0,13,3,4,415
3,0,14,3,4,415
0,0,15,3,4,415
1,0,16,3,4,415
197,1,0,3,4,415
15,1,1,3,4,415
44,1,2,3,4,415
121,1,3,3,4,415
86,1,4,3,4,415
81,1,5,3,4,415
71,1,6,3,4,415
54,1,7,3,4,415
30,1,8,3,4,415
19,1,9,3,4,415
4,1,10,3,4,415
4,1,11,3,4,415
2,1,12,3,4,415
3,1,13,3,4,415
1,1,14,3,4,415
0,1,15,3,4,415
0,1,16,3,4,415
86,0,0,4,4,415
6,0,1,4,4,415
27,0,2,4,4,415
102,0,3,4,4,415
71,0,4,4,4,415
72,0,5,4,4,415
60,0,6,4,4,415
48,0,7,4,4,415
26,0,8,4,4,415
18,0,9,4,4,415
7,0,10,4,4,415
4,0,11,4,4,415
1,0,12,4,4,415
0,0,13,4,4,415
1,0,14,4,4,415
0,0,15,4,4,415
0,0,16,4,4,415
74,1,0,4,4,415
7,1,1,4,4,415
17,1,2,4,4,415
39,1,3,4,4,415
46,1,4,4,4,415
37,1,5,4,4,415
30,1,6,4,4,415
20,1,7,4,4,415
16,1,8,4,4,415
8,1,9,4,4,415
3,1,10,4,4,415
1,1,11,4,4,415
1,1,12,4,4,415
1,1,13,4,4,415
0,1,14,4,4,415
2,1,15,4,4,415
0,1,16,4,4,415
7667,0,0,0,4,416
1058,0,1,0,4,416
1083,0,2,0,4,416
2390,0,3,0,4,416
2517,0,4,0,4,416
2344,0,5,0,4,416
2459,0,6,0,4,416
2842,0,7,0,4,416
3046,0,8,0,4,416
2934,0,9,0,4,416
2544,0,10,0,4,416
2849,0,11,0,4,416
2039,0,12,0,4,416
1656,0,13,0,4,416
1464,0,14,0,4,416
991,0,15,0,4,416
720,0,16,0,4,416
7209,1,0,0,4,416
940,1,1,0,4,416
1001,1,2,0,4,416
2489,1,3,0,4,416
2669,1,4,0,4,416
2571,1,5,0,4,416
2601,1,6,0,4,416
2885,1,7,0,4,416
3375,1,8,0,4,416
3076,1,9,0,4,416
2732,1,10,0,4,416
2825,1,11,0,4,416
2194,1,12,0,4,416
2137,1,13,0,4,416
1927,1,14,0,4,416
1482,1,15,0,4,416
1459,1,16,0,4,416
204,0,0,1,4,416
17,0,1,1,4,416
26,0,2,1,4,416
33,0,3,1,4,416
21,0,4,1,4,416
21,0,5,1,4,416
28,0,6,1,4,416
27,0,7,1,4,416
18,0,8,1,4,416
11,0,9,1,4,416
2,0,10,1,4,416
10,0,11,1,4,416
3,0,12,1,4,416
0,0,13,1,4,416
2,0,14,1,4,416
3,0,15,1,4,416
3,0,16,1,4,416
200,1,0,1,4,416
16,1,1,1,4,416
16,1,2,1,4,416
32,1,3,1,4,416
23,1,4,1,4,416
25,1,5,1,4,416
28,1,6,1,4,416
20,1,7,1,4,416
22,1,8,1,4,416
16,1,9,1,4,416
7,1,10,1,4,416
6,1,11,1,4,416
3,1,12,1,4,416
6,1,13,1,4,416
5,1,14,1,4,416
5,1,15,1,4,416
6,1,16,1,4,416
381,0,0,2,4,416
45,0,1,2,4,416
63,0,2,2,4,416
142,0,3,2,4,416
113,0,4,2,4,416
156,0,5,2,4,416
160,0,6,2,4,416
139,0,7,2,4,416
110,0,8,2,4,416
87,0,9,2,4,416
54,0,10,2,4,416
41,0,11,2,4,416
31,0,12,2,4,416
28,0,13,2,4,416
19,0,14,2,4,416
9,0,15,2,4,416
5,0,16,2,4,416
363,1,0,2,4,416
38,1,1,2,4,416
31,1,2,2,4,416
136,1,3,2,4,416
157,1,4,2,4,416
172,1,5,2,4,416
146,1,6,2,4,416
131,1,7,2,4,416
118,1,8,2,4,416
77,1,9,2,4,416
55,1,10,2,4,416
50,1,11,2,4,416
22,1,12,2,4,416
19,1,13,2,4,416
14,1,14,2,4,416
9,1,15,2,4,416
6,1,16,2,4,416
100,0,0,3,4,416
15,0,1,3,4,416
8,0,2,3,4,416
16,0,3,3,4,416
22,0,4,3,4,416
36,0,5,3,4,416
48,0,6,3,4,416
18,0,7,3,4,416
16,0,8,3,4,416
13,0,9,3,4,416
8,0,10,3,4,416
3,0,11,3,4,416
2,0,12,3,4,416
2,0,13,3,4,416
0,0,14,3,4,416
0,0,15,3,4,416
0,0,16,3,4,416
93,1,0,3,4,416
9,1,1,3,4,416
10,1,2,3,4,416
19,1,3,3,4,416
36,1,4,3,4,416
49,1,5,3,4,416
31,1,6,3,4,416
24,1,7,3,4,416
16,1,8,3,4,416
9,1,9,3,4,416
3,1,10,3,4,416
2,1,11,3,4,416
0,1,12,3,4,416
1,1,13,3,4,416
1,1,14,3,4,416
0,1,15,3,4,416
0,1,16,3,4,416
231,0,0,4,4,416
18,0,1,4,4,416
8,0,2,4,4,416
19,0,3,4,4,416
33,0,4,4,4,416
63,0,5,4,4,416
59,0,6,4,4,416
46,0,7,4,4,416
26,0,8,4,4,416
17,0,9,4,4,416
12,0,10,4,4,416
9,0,11,4,4,416
7,0,12,4,4,416
5,0,13,4,4,416
0,0,14,4,4,416
1,0,15,4,4,416
0,0,16,4,4,416
184,1,0,4,4,416
16,1,1,4,4,416
14,1,2,4,4,416
42,1,3,4,4,416
40,1,4,4,4,416
49,1,5,4,4,416
48,1,6,4,4,416
29,1,7,4,4,416
20,1,8,4,4,416
8,1,9,4,4,416
7,1,10,4,4,416
3,1,11,4,4,416
4,1,12,4,4,416
4,1,13,4,4,416
0,1,14,4,4,416
1,1,15,4,4,416
1,1,16,4,4,416
7132,0,0,0,9,413
933,0,1,0,9,413
1489,0,2,0,9,413
3268,0,3,0,9,413
2485,0,4,0,9,413
2259,0,5,0,9,413
2576,0,6,0,9,413
3043,0,7,0,9,413
3158,0,8,0,9,413
2795,0,9,0,9,413
2517,0,10,0,9,413
2690,0,11,0,9,413
2144,0,12,0,9,413
1730,0,13,0,9,413
1382,0,14,0,9,413
939,0,15,0,9,413
689,0,16,0,9,413
6757,1,0,0,9,413
936,1,1,0,9,413
1417,1,2,0,9,413
3084,1,3,0,9,413
2413,1,4,0,9,413
2341,1,5,0,9,413
2550,1,6,0,9,413
2972,1,7,0,9,413
3038,1,8,0,9,413
2757,1,9,0,9,413
2556,1,10,0,9,413
2801,1,11,0,9,413
2145,1,12,0,9,413
1991,1,13,0,9,413
1809,1,14,0,9,413
1406,1,15,0,9,413
1439,1,16,0,9,413
267,0,0,1,9,413
33,0,1,1,9,413
61,0,2,1,9,413
85,0,3,1,9,413
47,0,4,1,9,413
33,0,5,1,9,413
27,0,6,1,9,413
21,0,7,1,9,413
19,0,8,1,9,413
15,0,9,1,9,413
5,0,10,1,9,413
8,0,11,1,9,413
1,0,12,1,9,413
3,0,13,1,9,413
3,0,14,1,9,413
2,0,15,1,9,413
0,0,16,1,9,413
226,1,0,1,9,413
30,1,1,1,9,413
66,1,2,1,9,413
88,1,3,1,9,413
27,1,4,1,9,413
21,1,5,1,9,413
13,1,6,1,9,413
23,1,7,1,9,413
19,1,8,1,9,413
17,1,9,1,9,413
8,1,10,1,9,413
2,1,11,1,9,413
9,1,12,1,9,413
3,1,13,1,9,413
3,1,14,1,9,413
1,1,15,1,9,413
1,1,16,1,9,413
268,0,0,2,9,413
35,0,1,2,9,413
138,0,2,2,9,413
465,0,3,2,9,413
147,0,4,2,9,413
118,0,5,2,9,413
114,0,6,2,9,413
83,0,7,2,9,413
84,0,8,2,9,413
60,0,9,2,9,413
31,0,10,2,9,413
30,0,11,2,9,413
22,0,12,2,9,413
12,0,13,2,9,413
12,0,14,2,9,413
5,0,15,2,9,413
0,0,16,2,9,413
309,1,0,2,9,413
33,1,1,2,9,413
161,1,2,2,9,413
426,1,3,2,9,413
134,1,4,2,9,413
117,1,5,2,9,413
127,1,6,2,9,413
96,1,7,2,9,413
71,1,8,2,9,413
55,1,9,2,9,413
33,1,10,2,9,413
39,1,11,2,9,413
17,1,12,2,9,413
11,1,13,2,9,413
6,1,14,2,9,413
2,1,15,2,9,413
3,1,16,2,9,413
40,0,0,3,9,413
8,0,1,3,9,413
30,0,2,3,9,413
93,0,3,3,9,413
20,0,4,3,9,413
26,0,5,3,9,413
27,0,6,3,9,413
33,0,7,3,9,413
24,0,8,3,9,413
18,0,9,3,9,413
6,0,10,3,9,413
4,0,11,3,9,413
6,0,12,3,9,413
5,0,13,3,9,413
9,0,14,3,9,413
1,0,15,3,9,413
1,0,16,3,9,413
36,1,0,3,9,413
6,1,1,3,9,413
70,1,2,3,9,413
136,1,3,3,9,413
27,1,4,3,9,413
24,1,5,3,9,413
27,1,6,3,9,413
24,1,7,3,9,413
21,1,8,3,9,413
13,1,9,3,9,413
12,1,10,3,9,413
5,1,11,3,9,413
4,1,12,3,9,413
3,1,13,3,9,413
1,1,14,3,9,413
1,1,15,3,9,413
0,1,16,3,9,413
26,0,0,4,9,413
8,0,1,4,9,413
4,0,2,4,9,413
51,0,3,4,9,413
15,0,4,4,9,413
22,0,5,4,9,413
19,0,6,4,9,413
9,0,7,4,9,413
5,0,8,4,9,413
14,0,9,4,9,413
13,0,10,4,9,413
7,0,11,4,9,413
2,0,12,4,9,413
0,0,13,4,9,413
0,0,14,4,9,413
1,0,15,4,9,413
0,0,16,4,9,413
17,1,0,4,9,413
11,1,1,4,9,413
10,1,2,4,9,413
21,1,3,4,9,413
18,1,4,4,9,413
7,1,5,4,9,413
7,1,6,4,9,413
8,1,7,4,9,413
16,1,8,4,9,413
5,1,9,4,9,413
6,1,10,4,9,413
2,1,11,4,9,413
1,1,12,4,9,413
1,1,13,4,9,413
0,1,14,4,9,413
1,1,15,4,9,413
2,1,16,4,9,413
6764,0,0,0,7,420
984,0,1,0,7,420
957,0,2,0,7,420
2149,0,3,0,7,420
1912,0,4,0,7,420
1830,0,5,0,7,420
2057,0,6,0,7,420
2637,0,7,0,7,420
3045,0,8,0,7,420
2685,0,9,0,7,420
2604,0,10,0,7,420
3153,0,11,0,7,420
2650,0,12,0,7,420
1985,0,13,0,7,420
1629,0,14,0,7,420
1148,0,15,0,7,420
1082,0,16,0,7,420
6252,1,0,0,7,420
944,1,1,0,7,420
841,1,2,0,7,420
1938,1,3,0,7,420
1832,1,4,0,7,420
1835,1,5,0,7,420
2161,1,6,0,7,420
2870,1,7,0,7,420
3184,1,8,0,7,420
2931,1,9,0,7,420
2859,1,10,0,7,420
3339,1,11,0,7,420
2813,1,12,0,7,420
2217,1,13,0,7,420
1906,1,14,0,7,420
1773,1,15,0,7,420
2215,1,16,0,7,420
145,0,0,1,7,420
16,0,1,1,7,420
15,0,2,1,7,420
35,0,3,1,7,420
20,0,4,1,7,420
13,0,5,1,7,420
12,0,6,1,7,420
19,0,7,1,7,420
18,0,8,1,7,420
9,0,9,1,7,420
7,0,10,1,7,420
12,0,11,1,7,420
5,0,12,1,7,420
3,0,13,1,7,420
2,0,14,1,7,420
3,0,15,1,7,420
2,0,16,1,7,420
93,1,0,1,7,420
15,1,1,1,7,420
10,1,2,1,7,420
12,1,3,1,7,420
18,1,4,1,7,420
19,1,5,1,7,420
24,1,6,1,7,420
13,1,7,1,7,420
17,1,8,1,7,420
13,1,9,1,7,420
4,1,10,1,7,420
13,1,11,1,7,420
8,1,12,1,7,420
2,1,13,1,7,420
4,1,14,1,7,420
0,1,15,1,7,420
4,1,16,1,7,420
59,0,0,2,7,420
34,0,1,2,7,420
29,0,2,2,7,420
12,0,3,2,7,420
26,0,4,2,7,420
50,0,5,2,7,420
20,0,6,2,7,420
23,0,7,2,7,420
13,0,8,2,7,420
11,0,9,2,7,420
12,0,10,2,7,420
5,0,11,2,7,420
3,0,12,2,7,420
3,0,13,2,7,420
3,0,14,2,7,420
0,0,15,2,7,420
0,0,16,2,7,420
58,1,0,2,7,420
28,1,1,2,7,420
28,1,2,2,7,420
18,1,3,2,7,420
32,1,4,2,7,420
33,1,5,2,7,420
42,1,6,2,7,420
34,1,7,2,7,420
21,1,8,2,7,420
22,1,9,2,7,420
22,1,10,2,7,420
17,1,11,2,7,420
7,1,12,2,7,420
4,1,13,2,7,420
6,1,14,2,7,420
5,1,15,2,7,420
0,1,16,2,7,420
7,0,0,3,7,420
2,0,1,3,7,420
0,0,2,3,7,420
3,0,3,3,7,420
4,0,4,3,7,420
9,0,5,3,7,420
5,0,6,3,7,420
6,0,7,3,7,420
14,0,8,3,7,420
3,0,9,3,7,420
1,0,10,3,7,420
0,0,11,3,7,420
1,0,12,3,7,420
1,0,13,3,7,420
1,0,14,3,7,420
1,0,15,3,7,420
1,0,16,3,7,420
3,1,0,3,7,420
2,1,1,3,7,420
0,1,2,3,7,420
3,1,3,3,7,420
5,1,4,3,7,420
2,1,5,3,7,420
3,1,6,3,7,420
3,1,7,3,7,420
3,1,8,3,7,420
3,1,9,3,7,420
5,1,10,3,7,420
2,1,11,3,7,420
2,1,12,3,7,420
0,1,13,3,7,420
0,1,14,3,7,420
0,1,15,3,7,420
0,1,16,3,7,420
4,0,0,4,7,420
1,0,1,4,7,420
0,0,2,4,7,420
8,0,3,4,7,420
2,0,4,4,7,420
9,0,5,4,7,420
4,0,6,4,7,420
2,0,7,4,7,420
3,0,8,4,7,420
5,0,9,4,7,420
3,0,10,4,7,420
7,0,11,4,7,420
1,0,12,4,7,420
2,0,13,4,7,420
0,0,14,4,7,420
0,0,15,4,7,420
1,0,16,4,7,420
5,1,0,4,7,420
0,1,1,4,7,420
0,1,2,4,7,420
2,1,3,4,7,420
3,1,4,4,7,420
3,1,5,4,7,420
4,1,6,4,7,420
4,1,7,4,7,420
4,1,8,4,7,420
5,1,9,4,7,420
3,1,10,4,7,420
2,1,11,4,7,420
0,1,12,4,7,420
1,1,13,4,7,420
