population_size,sex,age,ethnicity,pa_id
2,male,Age 65 to 69,mixed,131
5,male,Age 70 to 74,mixed,131
3,male,Age 75 to 79,mixed,131
0,male,Age 80 to 84,mixed,131
3,male,Age 85 and over,mixed,131
80,female,Age 15 and below,mixed,131
6,female,Age 16 to 17,mixed,131
7,female,Age 18 to 19,mixed,131
11,female,Age 20 to 24,mixed,131
13,female,Age 25 to 29,mixed,131
13,female,Age 30 to 34,mixed,131
8,female,Age 35 to 39,mixed,131
7,female,Age 40 to 44,mixed,131
9,female,Age 45 to 49,mixed,131
5,female,Age 50 to 54,mixed,131
5,female,Age 55 to 59,mixed,131
4,female,Age 60 to 64,mixed,131
5,female,Age 65 to 69,mixed,131
3,female,Age 70 to 74,mixed,131
3,female,Age 75 to 79,mixed,131
2,female,Age 80 to 84,mixed,131
0,female,Age 85 and over,mixed,131
50,male,Age 15 and below,asian,131
9,male,Age 16 to 17,asian,131
6,male,Age 18 to 19,asian,131
14,male,Age 20 to 24,asian,131
16,male,Age 25 to 29,asian,131
17,male,Age 30 to 34,asian,131
21,male,Age 35 to 39,asian,131
18,male,Age 40 to 44,asian,131
21,male,Age 45 to 49,asian,131
19,male,Age 50 to 54,asian,131
10,male,Age 55 to 59,asian,131
13,male,Age 60 to 64,asian,131
5,male,Age 65 to 69,asian,131
8,male,Age 70 to 74,asian,131
1,male,Age 75 to 79,asian,131
0,male,Age 80 to 84,asian,131
0,male,Age 85 and over,asian,131
50,female,Age 15 and below,asian,131
9,female,Age 16 to 17,asian,131
9,female,Age 18 to 19,asian,131
9,female,Age 20 to 24,asian,131
24,female,Age 25 to 29,asian,131
33,female,Age 30 to 34,asian,131
33,female,Age 35 to 39,asian,131
23,female,Age 40 to 44,asian,131
23,female,Age 45 to 49,asian,131
21,female,Age 50 to 54,asian,131
22,female,Age 55 to 59,asian,131
12,female,Age 60 to 64,asian,131
6,female,Age 65 to 69,asian,131
5,female,Age 70 to 74,asian,131
1,female,Age 75 to 79,asian,131
3,female,Age 80 to 84,asian,131
1,female,Age 85 and over,asian,131
10,male,Age 15 and below,black,131
0,male,Age 16 to 17,black,131
0,male,Age 18 to 19,black,131
1,male,Age 20 to 24,black,131
2,male,Age 25 to 29,black,131
2,male,Age 30 to 34,black,131
4,male,Age 35 to 39,black,131
8,male,Age 40 to 44,black,131
3,male,Age 45 to 49,black,131
2,male,Age 50 to 54,black,131
3,male,Age 55 to 59,black,131
0,male,Age 60 to 64,black,131
0,male,Age 65 to 69,black,131
4,male,Age 70 to 74,black,131
4,male,Age 75 to 79,black,131
0,male,Age 80 to 84,black,131
1,male,Age 85 and over,black,131
23,female,Age 15 and below,black,131
0,female,Age 16 to 17,black,131
1,female,Age 18 to 19,black,131
0,female,Age 20 to 24,black,131
2,female,Age 25 to 29,black,131
7,female,Age 30 to 34,black,131
7,female,Age 35 to 39,black,131
2,female,Age 40 to 44,black,131
9,female,Age 45 to 49,black,131
5,female,Age 50 to 54,black,131
1,female,Age 55 to 59,black,131
1,female,Age 60 to 64,black,131
2,female,Age 65 to 69,black,131
0,female,Age 70 to 74,black,131
1,female,Age 75 to 79,black,131
0,female,Age 80 to 84,black,131
1,female,Age 85 and over,black,131
6,male,Age 15 and below,other,131
0,male,Age 16 to 17,other,131
0,male,Age 18 to 19,other,131
14,male,Age 20 to 24,other,131
4,male,Age 25 to 29,other,131
8,male,Age 30 to 34,other,131
6,male,Age 35 to 39,other,131
2,male,Age 40 to 44,other,131
6,male,Age 45 to 49,other,131
3,male,Age 50 to 54,other,131
3,male,Age 55 to 59,other,131
1,male,Age 60 to 64,other,131
1,male,Age 65 to 69,other,131
2,male,Age 70 to 74,other,131
1,male,Age 75 to 79,other,131
1,male,Age 80 to 84,other,131
0,male,Age 85 and over,other,131
2,female,Age 15 and below,other,131
1,female,Age 16 to 17,other,131
1,female,Age 18 to 19,other,131
3,female,Age 20 to 24,other,131
0,female,Age 25 to 29,other,131
4,female,Age 30 to 34,other,131
4,female,Age 35 to 39,other,131
3,female,Age 40 to 44,other,131
3,female,Age 45 to 49,other,131
0,female,Age 50 to 54,other,131
4,female,Age 55 to 59,other,131
0,female,Age 60 to 64,other,131
0,female,Age 65 to 69,other,131
0,female,Age 70 to 74,other,131
2,female,Age 75 to 79,other,131
0,female,Age 80 to 84,other,131
0,female,Age 85 and over,other,131
5723,male,Age 15 and below,white,89
885,male,Age 16 to 17,white,89
706,male,Age 18 to 19,white,89
1669,male,Age 20 to 24,white,89
1502,male,Age 25 to 29,white,89
1375,male,Age 30 to 34,white,89
1687,male,Age 35 to 39,white,89
2131,male,Age 40 to 44,white,89
2527,male,Age 45 to 49,white,89
2183,male,Age 50 to 54,white,89
2437,male,Age 55 to 59,white,89
2884,male,Age 60 to 64,white,89
2440,male,Age 65 to 69,white,89
1895,male,Age 70 to 74,white,89
1447,male,Age 75 to 79,white,89
980,male,Age 80 to 84,white,89
737,male,Age 85 and over,white,89
5287,female,Age 15 and below,white,89
880,female,Age 16 to 17,white,89
670,female,Age 18 to 19,white,89
1417,female,Age 20 to 24,white,89
1409,female,Age 25 to 29,white,89
1477,female,Age 30 to 34,white,89
1742,female,Age 35 to 39,white,89
2235,female,Age 40 to 44,white,89
2544,female,Age 45 to 49,white,89
2465,female,Age 50 to 54,white,89
2586,female,Age 55 to 59,white,89
2897,female,Age 60 to 64,white,89
2510,female,Age 65 to 69,white,89
1914,female,Age 70 to 74,white,89
1703,female,Age 75 to 79,white,89
1311,female,Age 80 to 84,white,89
1523,female,Age 85 and over,white,89
98,male,Age 15 and below,mixed,89
9,male,Age 16 to 17,mixed,89
6,male,Age 18 to 19,mixed,89
11,male,Age 20 to 24,mixed,89
14,male,Age 25 to 29,mixed,89
5,male,Age 30 to 34,mixed,89
6,male,Age 35 to 39,mixed,89
12,male,Age 40 to 44,mixed,89
13,male,Age 45 to 49,mixed,89
9,male,Age 50 to 54,mixed,89
7,male,Age 55 to 59,mixed,89
6,male,Age 60 to 64,mixed,89
2,male,Age 65 to 69,mixed,89
1,male,Age 70 to 74,mixed,89
3,male,Age 75 to 79,mixed,89
2,male,Age 80 to 84,mixed,89
4,male,Age 85 and over,mixed,89
71,female,Age 15 and below,mixed,89
9,female,Age 16 to 17,mixed,89
11,female,Age 18 to 19,mixed,89
12,female,Age 20 to 24,mixed,89
6,female,Age 25 to 29,mixed,89
11,female,Age 30 to 34,mixed,89
12,female,Age 35 to 39,mixed,89
15,female,Age 40 to 44,mixed,89
20,female,Age 45 to 49,mixed,89
13,female,Age 50 to 54,mixed,89
5,female,Age 55 to 59,mixed,89
5,female,Age 60 to 64,mixed,89
5,female,Age 65 to 69,mixed,89
3,female,Age 70 to 74,mixed,89
3,female,Age 75 to 79,mixed,89
4,female,Age 80 to 84,mixed,89
1,female,Age 85 and over,mixed,89
111,male,Age 15 and below,asian,89
21,male,Age 16 to 17,asian,89
21,male,Age 18 to 19,asian,89
42,male,Age 20 to 24,asian,89
38,male,Age 25 to 29,asian,89
37,male,Age 30 to 34,asian,89
48,male,Age 35 to 39,asian,89
33,male,Age 40 to 44,asian,89
16,male,Age 45 to 49,asian,89
12,male,Age 50 to 54,asian,89
3,male,Age 55 to 59,asian,89
8,male,Age 60 to 64,asian,89
11,male,Age 65 to 69,asian,89
86,male,Age 70 to 74,asian,89
3,male,Age 75 to 79,asian,89
1,male,Age 80 to 84,asian,89
1,male,Age 85 and over,asian,89
102,female,Age 15 and below,asian,89
8,female,Age 16 to 17,asian,89
12,female,Age 18 to 19,asian,89
29,female,Age 20 to 24,asian,89
37,female,Age 25 to 29,asian,89
39,female,Age 30 to 34,asian,89
41,female,Age 35 to 39,asian,89
21,female,Age 40 to 44,asian,89
26,female,Age 45 to 49,asian,89
20,female,Age 50 to 54,asian,89
16,female,Age 55 to 59,asian,89
12,female,Age 60 to 64,asian,89
3,female,Age 65 to 69,asian,89
5,female,Age 70 to 74,asian,89
0,female,Age 75 to 79,asian,89
1,female,Age 80 to 84,asian,89
4,female,Age 85 and over,asian,89
8,male,Age 15 and below,black,89
3,male,Age 16 to 17,black,89
1,male,Age 18 to 19,black,89
1,male,Age 20 to 24,black,89
1,male,Age 25 to 29,black,89
2,male,Age 30 to 34,black,89
1,male,Age 35 to 39,black,89
0,male,Age 40 to 44,black,89
8,male,Age 45 to 49,black,89
1,male,Age 50 to 54,black,89
1,male,Age 55 to 59,black,89
0,male,Age 60 to 64,black,89
1,male,Age 65 to 69,black,89
0,male,Age 70 to 74,black,89
2,male,Age 75 to 79,black,89
0,male,Age 80 to 84,black,89
0,male,Age 85 and over,black,89
2,female,Age 15 and below,black,89
1,female,Age 16 to 17,black,89
1,female,Age 18 to 19,black,89
0,female,Age 20 to 24,black,89
3,female,Age 25 to 29,black,89
3,female,Age 30 to 34,black,89
6,female,Age 35 to 39,black,89
6,female,Age 40 to 44,black,89
4,female,Age 45 to 49,black,89
2,female,Age 50 to 54,black,89
7,female,Age 55 to 59,black,89
0,female,Age 60 to 64,black,89
1,female,Age 65 to 69,black,89
0,female,Age 70 to 74,black,89
0,female,Age 75 to 79,black,89
1,female,Age 80 to 84,black,89
1,female,Age 85 and over,black,89
9,male,Age 15 and below,other,89
0,male,Age 16 to 17,other,89
0,male,Age 18 to 19,other,89
2,male,Age 20 to 24,other,89
3,male,Age 25 to 29,other,89
2,male,Age 30 to 34,other,89
2,male,Age 35 to 39,other,89
4,male,Age 40 to 44,other,89
3,male,Age 45 to 49,other,89
4,male,Age 50 to 54,other,89
1,male,Age 55 to 59,other,89
2,male,Age 60 to 64,other,89
0,male,Age 65 to 69,other,89
1,male,Age 70 to 74,other,89
2,male,Age 75 to 79,other,89
0,male,Age 80 to 84,other,89
0,male,Age 85 and over,other,89
3,female,Age 15 and below,other,89
2,female,Age 16 to 17,other,89
1,female,Age 18 to 19,other,89
2,female,Age 20 to 24,other,89
5,female,Age 25 to 29,other,89
4,female,Age 30 to 34,other,89
2,female,Age 35 to 39,other,89
6,female,Age 40 to 44,other,89
1,female,Age 45 to 49,other,89
1,female,Age 50 to 54,other,89
1,female,Age 55 to 59,other,89
2,female,Age 60 to 64,other,89
1,female,Age 65 to 69,other,89
0,female,Age 70 to 74,other,89
0,female,Age 75 to 79,other,89
1,female,Age 80 to 84,other,89
2,female,Age 85 and over,other,89
6230,male,Age 15 and below,white,408
941,male,Age 16 to 17,white,408
835,male,Age 18 to 19,white,408
2005,male,Age 20 to 24,white,408
2079,male,Age 25 to 29,white,408
1917,male,Age 30 to 34,white,408
2065,male,Age 35 to 39,white,408
2459,male,Age 40 to 44,white,408
2531,male,Age 45 to 49,white,408
2385,male,Age 50 to 54,white,408
2294,male,Age 55 to 59,white,408
2446,male,Age 60 to 64,white,408
1956,male,Age 65 to 69,white,408
1506,male,Age 70 to 74,white,408
1148,male,Age 75 to 79,white,408
794,male,Age 80 to 84,white,408
504,male,Age 85 and over,white,408
5870,female,Age 15 and below,white,408
786,female,Age 16 to 17,white,408
788,female,Age 18 to 19,white,408
1870,female,Age 20 to 24,white,408
1979,female,Age 25 to 29,white,408
1847,female,Age 30 to 34,white,408
2167,female,Age 35 to 39,white,408
2550,female,Age 40 to 44,white,408
2669,female,Age 45 to 49,white,408
2465,female,Age 50 to 54,white,408
2382,female,Age 55 to 59,white,408
2510,female,Age 60 to 64,white,408
2112,female,Age 65 to 69,white,408
1666,female,Age 70 to 74,white,408
1337,female,Age 75 to 79,white,408
1123,female,Age 80 to 84,white,408
1216,female,Age 85 and over,white,408
73,male,Age 15 and below,mixed,408
11,male,Age 16 to 17,mixed,408
5,male,Age 18 to 19,mixed,408
17,male,Age 20 to 24,mixed,408
17,male,Age 25 to 29,mixed,408
8,male,Age 30 to 34,mixed,408
12,male,Age 35 to 39,mixed,408
10,male,Age 40 to 44,mixed,408
8,male,Age 45 to 49,mixed,408
4,male,Age 50 to 54,mixed,408
9,male,Age 55 to 59,mixed,408
2,male,Age 60 to 64,mixed,408
2,male,Age 65 to 69,mixed,408
3,male,Age 70 to 74,mixed,408
2,male,Age 75 to 79,mixed,408
2,male,Age 80 to 84,mixed,408
1,male,Age 85 and over,mixed,408
68,female,Age 15 and below,mixed,408
15,female,Age 16 to 17,mixed,408
6,female,Age 18 to 19,mixed,408
17,female,Age 20 to 24,mixed,408
15,female,Age 25 to 29,mixed,408
17,female,Age 30 to 34,mixed,408
12,female,Age 35 to 39,mixed,408
10,female,Age 40 to 44,mixed,408
14,female,Age 45 to 49,mixed,408
13,female,Age 50 to 54,mixed,408
6,female,Age 55 to 59,mixed,408
7,female,Age 60 to 64,mixed,408
6,female,Age 65 to 69,mixed,408
1,female,Age 70 to 74,mixed,408
3,female,Age 75 to 79,mixed,408
1,female,Age 80 to 84,mixed,408
1,female,Age 85 and over,mixed,408
52,male,Age 15 and below,asian,408
6,male,Age 16 to 17,asian,408
2,male,Age 18 to 19,asian,408
11,male,Age 20 to 24,asian,408
21,male,Age 25 to 29,asian,408
19,male,Age 30 to 34,asian,408
27,male,Age 35 to 39,asian,408
17,male,Age 40 to 44,asian,408
15,male,Age 45 to 49,asian,408
12,male,Age 50 to 54,asian,408
12,male,Age 55 to 59,asian,408
8,male,Age 60 to 64,asian,408
9,male,Age 65 to 69,asian,408
4,male,Age 70 to 74,asian,408
1,male,Age 75 to 79,asian,408
1,male,Age 80 to 84,asian,408
1,male,Age 85 and over,asian,408
59,female,Age 15 and below,asian,408
5,female,Age 16 to 17,asian,408
5,female,Age 18 to 19,asian,408
19,female,Age 20 to 24,asian,408
23,female,Age 25 to 29,asian,408
37,female,Age 30 to 34,asian,408
33,female,Age 35 to 39,asian,408
25,female,Age 40 to 44,asian,408
20,female,Age 45 to 49,asian,408
16,female,Age 50 to 54,asian,408
17,female,Age 55 to 59,asian,408
8,female,Age 60 to 64,asian,408
9,female,Age 65 to 69,asian,408
2,female,Age 70 to 74,asian,408
4,female,Age 75 to 79,asian,408
1,female,Age 80 to 84,asian,408
2,female,Age 85 and over,asian,408
7,male,Age 15 and below,black,408
2,male,Age 16 to 17,black,408
4,male,Age 18 to 19,black,408
3,male,Age 20 to 24,black,408
2,male,Age 25 to 29,black,408
9,male,Age 30 to 34,black,408
3,male,Age 35 to 39,black,408
5,male,Age 40 to 44,black,408
6,male,Age 45 to 49,black,408
4,male,Age 50 to 54,black,408
7,male,Age 55 to 59,black,408
1,male,Age 60 to 64,black,408
2,male,Age 65 to 69,black,408
0,male,Age 70 to 74,black,408
1,male,Age 75 to 79,black,408
0,male,Age 80 to 84,black,408
0,male,Age 85 and over,black,408
12,female,Age 15 and below,black,408
1,female,Age 16 to 17,black,408
0,female,Age 18 to 19,black,408
2,female,Age 20 to 24,black,408
1,female,Age 25 to 29,black,408
2,female,Age 30 to 34,black,408
3,female,Age 35 to 39,black,408
6,female,Age 40 to 44,black,408
5,female,Age 45 to 49,black,408
4,female,Age 50 to 54,black,408
1,female,Age 55 to 59,black,408
2,female,Age 60 to 64,black,408
0,female,Age 65 to 69,black,408
1,female,Age 70 to 74,black,408
2,female,Age 75 to 79,black,408
3,female,Age 80 to 84,black,408
0,female,Age 85 and over,black,408
5,male,Age 15 and below,other,408
1,male,Age 16 to 17,other,408
2,male,Age 18 to 19,other,408
0,male,Age 20 to 24,other,408
2,male,Age 25 to 29,other,408
7,male,Age 30 to 34,other,408
4,male,Age 35 to 39,other,408
3,male,Age 40 to 44,other,408
2,male,Age 45 to 49,other,408
3,male,Age 50 to 54,other,408
1,male,Age 55 to 59,other,408
1,male,Age 60 to 64,other,408
2,male,Age 65 to 69,other,408
1,male,Age 70 to 74,other,408
0,male,Age 75 to 79,other,408
0,male,Age 80 to 84,other,408
0,male,Age 85 and over,other,408
2,female,Age 15 and below,other,408
0,female,Age 16 to 17,other,408
1,female,Age 18 to 19,other,408
3,female,Age 20 to 24,other,408
3,female,Age 25 to 29,other,408
3,female,Age 30 to 34,other,408
1,female,Age 35 to 39,other,408
2,female,Age 40 to 44,other,408
1,female,Age 45 to 49,other,408
0,female,Age 50 to 54,other,408
0,female,Age 55 to 59,other,408
1,female,Age 60 to 64,other,408
0,female,Age 65 to 69,other,408
0,female,Age 70 to 74,other,408
1,female,Age 75 to 79,other,408
0,female,Age 80 to 84,other,408
1,female,Age 85 and over,other,408
6383,male,Age 15 and below,white,174
865,male,Age 16 to 17,white,174
852,male,Age 18 to 19,white,174
2044,male,Age 20 to 24,white,174
1827,male,Age 25 to 29,white,174
1792,male,Age 30 to 34,white,174
1780,male,Age 35 to 39,white,174
2224,male,Age 40 to 44,white,174
2330,male,Age 45 to 49,white,174
2077,male,Age 50 to 54,white,174
1871,male,Age 55 to 59,white,174
2205,male,Age 60 to 64,white,174
1737,male,Age 65 to 69,white,174
1371,male,Age 70 to 74,white,174
974,male,Age 75 to 79,white,174
543,male,Age 80 to 84,white,174
402,male,Age 85 and over,white,174
6067,female,Age 15 and below,white,174
829,female,Age 16 to 17,white,174
808,female,Age 18 to 19,white,174
2141,female,Age 20 to 24,white,174
2109,female,Age 25 to 29,white,174
1817,female,Age 30 to 34,white,174
1971,female,Age 35 to 39,white,174
2425,female,Age 40 to 44,white,174
2390,female,Age 45 to 49,white,174
2159,female,Age 50 to 54,white,174
1998,female,Age 55 to 59,white,174
2198,female,Age 60 to 64,white,174
1803,female,Age 65 to 69,white,174
1491,female,Age 70 to 74,white,174
1236,female,Age 75 to 79,white,174
892,female,Age 80 to 84,white,174
1071,female,Age 85 and over,white,174
82,male,Age 15 and below,mixed,174
7,male,Age 16 to 17,mixed,174
2,male,Age 18 to 19,mixed,174
12,male,Age 20 to 24,mixed,174
21,male,Age 25 to 29,mixed,174
17,male,Age 30 to 34,mixed,174
12,male,Age 35 to 39,mixed,174
16,male,Age 40 to 44,mixed,174
11,male,Age 45 to 49,mixed,174
5,male,Age 50 to 54,mixed,174
5,male,Age 55 to 59,mixed,174
6,male,Age 60 to 64,mixed,174
4,male,Age 65 to 69,mixed,174
3,male,Age 70 to 74,mixed,174
3,male,Age 75 to 79,mixed,174
0,male,Age 80 to 84,mixed,174
0,male,Age 85 and over,mixed,174
63,female,Age 15 and below,mixed,174
7,female,Age 16 to 17,mixed,174
10,female,Age 18 to 19,mixed,174
19,female,Age 20 to 24,mixed,174
16,female,Age 25 to 29,mixed,174
8,female,Age 30 to 34,mixed,174
10,female,Age 35 to 39,mixed,174
10,female,Age 40 to 44,mixed,174
8,female,Age 45 to 49,mixed,174
6,female,Age 50 to 54,mixed,174
5,female,Age 55 to 59,mixed,174
3,female,Age 60 to 64,mixed,174
0,female,Age 65 to 69,mixed,174
2,female,Age 70 to 74,mixed,174
0,female,Age 75 to 79,mixed,174
1,female,Age 80 to 84,mixed,174
0,female,Age 85 and over,mixed,174
66,male,Age 15 and below,asian,174
3,male,Age 16 to 17,asian,174
11,male,Age 18 to 19,asian,174
64,male,Age 20 to 24,asian,174
47,male,Age 25 to 29,asian,174
56,male,Age 30 to 34,asian,174
24,male,Age 35 to 39,asian,174
17,male,Age 40 to 44,asian,174
23,male,Age 45 to 49,asian,174
11,male,Age 50 to 54,asian,174
19,male,Age 55 to 59,asian,174
11,male,Age 60 to 64,asian,174
9,male,Age 65 to 69,asian,174
8,male,Age 70 to 74,asian,174
3,male,Age 75 to 79,asian,174
3,male,Age 80 to 84,asian,174
0,male,Age 85 and over,asian,174
72,female,Age 15 and below,asian,174
5,female,Age 16 to 17,asian,174
8,female,Age 18 to 19,asian,174
34,female,Age 20 to 24,asian,174
25,female,Age 25 to 29,asian,174
26,female,Age 30 to 34,asian,174
33,female,Age 35 to 39,asian,174
24,female,Age 40 to 44,asian,174
16,female,Age 45 to 49,asian,174
26,female,Age 50 to 54,asian,174
16,female,Age 55 to 59,asian,174
8,female,Age 60 to 64,asian,174
7,female,Age 65 to 69,asian,174
0,female,Age 70 to 74,asian,174
0,female,Age 75 to 79,asian,174
1,female,Age 80 to 84,asian,174
2,female,Age 85 and over,asian,174
12,male,Age 15 and below,black,174
0,male,Age 16 to 17,black,174
9,male,Age 18 to 19,black,174
32,male,Age 20 to 24,black,174
38,male,Age 25 to 29,black,174
29,male,Age 30 to 34,black,174
21,male,Age 35 to 39,black,174
14,male,Age 40 to 44,black,174
11,male,Age 45 to 49,black,174
6,male,Age 50 to 54,black,174
7,male,Age 55 to 59,black,174
0,male,Age 60 to 64,black,174
3,male,Age 65 to 69,black,174
2,male,Age 70 to 74,black,174
1,male,Age 75 to 79,black,174
0,male,Age 80 to 84,black,174
0,male,Age 85 and over,black,174
8,female,Age 15 and below,black,174
2,female,Age 16 to 17,black,174
3,female,Age 18 to 19,black,174
22,female,Age 20 to 24,black,174
17,female,Age 25 to 29,black,174
14,female,Age 30 to 34,black,174
6,female,Age 35 to 39,black,174
5,female,Age 40 to 44,black,174
2,female,Age 45 to 49,black,174
4,female,Age 50 to 54,black,174
2,female,Age 55 to 59,black,174
3,female,Age 60 to 64,black,174
0,female,Age 65 to 69,black,174
0,female,Age 70 to 74,black,174
0,female,Age 75 to 79,black,174
1,female,Age 80 to 84,black,174
0,female,Age 85 and over,black,174
6,male,Age 15 and below,other,174
1,male,Age 16 to 17,other,174
4,male,Age 18 to 19,other,174
2,male,Age 20 to 24,other,174
3,male,Age 25 to 29,other,174
6,male,Age 30 to 34,other,174
11,male,Age 35 to 39,other,174
7,male,Age 40 to 44,other,174
7,male,Age 45 to 49,other,174
2,male,Age 50 to 54,other,174
6,male,Age 55 to 59,other,174
2,male,Age 60 to 64,other,174
1,male,Age 65 to 69,other,174
0,male,Age 70 to 74,other,174
0,male,Age 75 to 79,other,174
0,male,Age 80 to 84,other,174
0,male,Age 85 and over,other,174
9,female,Age 15 and below,other,174
1,female,Age 16 to 17,other,174
0,female,Age 18 to 19,other,174
2,female,Age 20 to 24,other,174
5,female,Age 25 to 29,other,174
3,female,Age 30 to 34,other,174
0,female,Age 35 to 39,other,174
4,female,Age 40 to 44,other,174
2,female,Age 45 to 49,other,174
1,female,Age 50 to 54,other,174
1,female,Age 55 to 59,other,174
0,female,Age 60 to 64,other,174
1,female,Age 65 to 69,other,174
2,female,Age 70 to 74,other,174
0,female,Age 75 to 79,other,174
0,female,Age 80 to 84,other,174
0,female,Age 85 and over,other,174
7069,male,Age 15 and below,white,393
1074,male,Age 16 to 17,white,393
900,male,Age 18 to 19,white,393
2437,male,Age 20 to 24,white,393
2460,male,Age 25 to 29,white,393
2126,male,Age 30 to 34,white,393
1993,male,Age 35 to 39,white,393
2626,male,Age 40 to 44,white,393
2700,male,Age 45 to 49,white,393
2560,male,Age 50 to 54,white,393
2174,male,Age 55 to 59,white,393
2369,male,Age 60 to 64,white,393
1846,male,Age 65 to 69,white,393
1496,male,Age 70 to 74,white,393
1114,male,Age 75 to 79,white,393
666,male,Age 80 to 84,white,393
441,male,Age 85 and over,white,393
6666,female,Age 15 and below,white,393
968,female,Age 16 to 17,white,393
962,female,Age 18 to 19,white,393
2455,female,Age 20 to 24,white,393
2655,female,Age 25 to 29,white,393
2049,female,Age 30 to 34,white,393
2192,female,Age 35 to 39,white,393
2735,female,Age 40 to 44,white,393
2819,female,Age 45 to 49,white,393
2531,female,Age 50 to 54,white,393
2148,female,Age 55 to 59,white,393
2457,female,Age 60 to 64,white,393
1874,female,Age 65 to 69,white,393
1650,female,Age 70 to 74,white,393
1332,female,Age 75 to 79,white,393
994,female,Age 80 to 84,white,393
1079,female,Age 85 and over,white,393
86,male,Age 15 and below,mixed,393
10,male,Age 16 to 17,mixed,393
7,male,Age 18 to 19,mixed,393
18,male,Age 20 to 24,mixed,393
18,male,Age 25 to 29,mixed,393
23,male,Age 30 to 34,mixed,393
16,male,Age 35 to 39,mixed,393
16,male,Age 40 to 44,mixed,393
16,male,Age 45 to 49,mixed,393
18,male,Age 50 to 54,mixed,393
8,male,Age 55 to 59,mixed,393
2,male,Age 60 to 64,mixed,393
13,male,Age 65 to 69,mixed,393
3,male,Age 70 to 74,mixed,393
0,male,Age 75 to 79,mixed,393
3,male,Age 80 to 84,mixed,393
1,male,Age 85 and over,mixed,393
93,female,Age 15 and below,mixed,393
15,female,Age 16 to 17,mixed,393
5,female,Age 18 to 19,mixed,393
15,female,Age 20 to 24,mixed,393
27,female,Age 25 to 29,mixed,393
19,female,Age 30 to 34,mixed,393
18,female,Age 35 to 39,mixed,393
24,female,Age 40 to 44,mixed,393
13,female,Age 45 to 49,mixed,393
7,female,Age 50 to 54,mixed,393
5,female,Age 55 to 59,mixed,393
10,female,Age 60 to 64,mixed,393
8,female,Age 65 to 69,mixed,393
1,female,Age 70 to 74,mixed,393
3,female,Age 75 to 79,mixed,393
4,female,Age 80 to 84,mixed,393
0,female,Age 85 and over,mixed,393
75,male,Age 15 and below,asian,393
8,male,Age 16 to 17,asian,393
5,male,Age 18 to 19,asian,393
21,male,Age 20 to 24,asian,393
37,male,Age 25 to 29,asian,393
52,male,Age 30 to 34,asian,393
46,male,Age 35 to 39,asian,393
43,male,Age 40 to 44,asian,393
12,male,Age 45 to 49,asian,393
24,male,Age 50 to 54,asian,393
12,male,Age 55 to 59,asian,393
16,male,Age 60 to 64,asian,393
13,male,Age 65 to 69,asian,393
12,male,Age 70 to 74,asian,393
6,male,Age 75 to 79,asian,393
5,male,Age 80 to 84,asian,393
0,male,Age 85 and over,asian,393
86,female,Age 15 and below,asian,393
7,female,Age 16 to 17,asian,393
7,female,Age 18 to 19,asian,393
14,female,Age 20 to 24,asian,393
53,female,Age 25 to 29,asian,393
55,female,Age 30 to 34,asian,393
55,female,Age 35 to 39,asian,393
30,female,Age 40 to 44,asian,393
21,female,Age 45 to 49,asian,393
27,female,Age 50 to 54,asian,393
22,female,Age 55 to 59,asian,393
7,female,Age 60 to 64,asian,393
8,female,Age 65 to 69,asian,393
3,female,Age 70 to 74,asian,393
4,female,Age 75 to 79,asian,393
0,female,Age 80 to 84,asian,393
2,female,Age 85 and over,asian,393
15,male,Age 15 and below,black,393
2,male,Age 16 to 17,black,393
7,male,Age 18 to 19,black,393
11,male,Age 20 to 24,black,393
8,male,Age 25 to 29,black,393
4,male,Age 30 to 34,black,393
6,male,Age 35 to 39,black,393
3,male,Age 40 to 44,black,393
8,male,Age 45 to 49,black,393
2,male,Age 50 to 54,black,393
4,male,Age 55 to 59,black,393
1,male,Age 60 to 64,black,393
1,male,Age 65 to 69,black,393
0,male,Age 70 to 74,black,393
0,male,Age 75 to 79,black,393
0,male,Age 80 to 84,black,393
6,male,Age 85 and over,black,393
26,female,Age 15 and below,black,393
1,female,Age 16 to 17,black,393
7,female,Age 18 to 19,black,393
16,female,Age 20 to 24,black,393
4,female,Age 25 to 29,black,393
7,female,Age 30 to 34,black,393
6,female,Age 35 to 39,black,393
5,female,Age 40 to 44,black,393
5,female,Age 45 to 49,black,393
8,female,Age 50 to 54,black,393
3,female,Age 55 to 59,black,393
1,female,Age 60 to 64,black,393
0,female,Age 65 to 69,black,393
1,female,Age 70 to 74,black,393
0,female,Age 75 to 79,black,393
0,female,Age 80 to 84,black,393
1,female,Age 85 and over,black,393
14,male,Age 15 and below,other,393
0,male,Age 16 to 17,other,393
0,male,Age 18 to 19,other,393
3,male,Age 20 to 24,other,393
10,male,Age 25 to 29,other,393
13,male,Age 30 to 34,other,393
20,male,Age 35 to 39,other,393
1,male,Age 40 to 44,other,393
5,male,Age 45 to 49,other,393
3,male,Age 50 to 54,other,393
3,male,Age 55 to 59,other,393
3,male,Age 60 to 64,other,393
1,male,Age 65 to 69,other,393
0,male,Age 70 to 74,other,393
1,male,Age 75 to 79,other,393
0,male,Age 80 to 84,other,393
0,male,Age 85 and over,other,393
8,female,Age 15 and below,other,393
1,female,Age 16 to 17,other,393
1,female,Age 18 to 19,other,393
4,female,Age 20 to 24,other,393
11,female,Age 25 to 29,other,393
