N,age,constituency,ethnicity,sex
77,5,56,1,1
55,6,56,1,1
55,7,56,1,1
24,8,56,1,1
32,9,56,1,1
16,10,56,1,1
15,11,56,1,1
7,12,56,1,1
10,13,56,1,1
1,14,56,1,1
6,15,56,1,1
2,16,56,1,1
663,0,56,2,0
72,1,56,2,0
54,2,56,2,0
140,3,56,2,0
187,4,56,2,0
266,5,56,2,0
277,6,56,2,0
228,7,56,2,0
161,8,56,2,0
107,9,56,2,0
74,10,56,2,0
53,11,56,2,0
49,12,56,2,0
42,13,56,2,0
17,14,56,2,0
5,15,56,2,0
4,16,56,2,0
539,0,56,2,1
56,1,56,2,1
42,2,56,2,1
120,3,56,2,1
236,4,56,2,1
329,5,56,2,1
295,6,56,2,1
252,7,56,2,1
143,8,56,2,1
99,9,56,2,1
91,10,56,2,1
79,11,56,2,1
50,12,56,2,1
26,13,56,2,1
15,14,56,2,1
7,15,56,2,1
13,16,56,2,1
252,0,56,3,0
19,1,56,3,0
22,2,56,3,0
53,3,56,3,0
37,4,56,3,0
100,5,56,3,0
131,6,56,3,0
125,7,56,3,0
75,8,56,3,0
71,9,56,3,0
27,10,56,3,0
14,11,56,3,0
16,12,56,3,0
8,13,56,3,0
2,14,56,3,0
2,15,56,3,0
1,16,56,3,0
269,0,56,3,1
35,1,56,3,1
12,2,56,3,1
34,3,56,3,1
70,4,56,3,1
110,5,56,3,1
127,6,56,3,1
92,7,56,3,1
62,8,56,3,1
63,9,56,3,1
40,10,56,3,1
18,11,56,3,1
7,12,56,3,1
6,13,56,3,1
1,14,56,3,1
1,15,56,3,1
1,16,56,3,1
44,0,56,4,0
4,1,56,4,0
2,2,56,4,0
16,3,56,4,0
21,4,56,4,0
9,5,56,4,0
27,6,56,4,0
25,7,56,4,0
16,8,56,4,0
18,9,56,4,0
15,10,56,4,0
8,11,56,4,0
2,12,56,4,0
3,13,56,4,0
2,14,56,4,0
0,15,56,4,0
1,16,56,4,0
42,0,56,4,1
3,1,56,4,1
2,2,56,4,1
10,3,56,4,1
21,4,56,4,1
29,5,56,4,1
22,6,56,4,1
24,7,56,4,1
13,8,56,4,1
9,9,56,4,1
8,10,56,4,1
3,11,56,4,1
2,12,56,4,1
7,13,56,4,1
1,14,56,4,1
2,15,56,4,1
1,16,56,4,1
6187,0,57,0,0
785,1,57,0,0
766,2,57,0,0
1985,3,57,0,0
2077,4,57,0,0
1816,5,57,0,0
2010,6,57,0,0
2002,7,57,0,0
2290,8,57,0,0
2161,9,57,0,0
1927,10,57,0,0
1956,11,57,0,0
1216,12,57,0,0
1104,13,57,0,0
788,14,57,0,0
581,15,57,0,0
419,16,57,0,0
5737,0,57,0,1
718,1,57,0,1
730,2,57,0,1
2165,3,57,0,1
2341,4,57,0,1
2005,5,57,0,1
1932,6,57,0,1
2219,7,57,0,1
2490,8,57,0,1
2287,9,57,0,1
1857,10,57,0,1
1850,11,57,0,1
1291,12,57,0,1
1258,13,57,0,1
1119,14,57,0,1
949,15,57,0,1
906,16,57,0,1
830,0,57,1,0
80,1,57,1,0
68,2,57,1,0
166,3,57,1,0
191,4,57,1,0
71,5,57,1,0
97,6,57,1,0
82,7,57,1,0
75,8,57,1,0
46,9,57,1,0
14,10,57,1,0
12,11,57,1,0
11,12,57,1,0
5,13,57,1,0
4,14,57,1,0
3,15,57,1,0
1,16,57,1,0
885,0,57,1,1
99,1,57,1,1
68,2,57,1,1
188,3,57,1,1
174,4,57,1,1
86,5,57,1,1
72,6,57,1,1
99,7,57,1,1
73,8,57,1,1
41,9,57,1,1
17,10,57,1,1
6,11,57,1,1
6,12,57,1,1
4,13,57,1,1
4,14,57,1,1
1,15,57,1,1
7,16,57,1,1
7764,0,57,2,0
758,1,57,2,0
723,2,57,2,0
1566,3,57,2,0
1974,4,57,2,0
2214,5,57,2,0
1811,6,57,2,0
1342,7,57,2,0
757,8,57,2,0
699,9,57,2,0
670,10,57,2,0
323,11,57,2,0
176,12,57,2,0
268,13,57,2,0
181,14,57,2,0
110,15,57,2,0
53,16,57,2,0
7486,0,57,2,1
708,1,57,2,1
605,2,57,2,1
1684,3,57,2,1
2223,4,57,2,1
2025,5,57,2,1
1506,6,57,2,1
1300,7,57,2,1
723,8,57,2,1
664,9,57,2,1
594,10,57,2,1
385,11,57,2,1
246,12,57,2,1
287,13,57,2,1
195,14,57,2,1
129,15,57,2,1
65,16,57,2,1
305,0,57,3,0
32,1,57,3,0
43,2,57,3,0
101,3,57,3,0
181,4,57,3,0
135,5,57,3,0
187,6,57,3,0
145,7,57,3,0
147,8,57,3,0
99,9,57,3,0
53,10,57,3,0
39,11,57,3,0
38,12,57,3,0
39,13,57,3,0
39,14,57,3,0
12,15,57,3,0
7,16,57,3,0
333,0,57,3,1
41,1,57,3,1
32,2,57,3,1
100,3,57,3,1
129,4,57,3,1
107,5,57,3,1
84,6,57,3,1
121,7,57,3,1
184,8,57,3,1
108,9,57,3,1
42,10,57,3,1
27,11,57,3,1
41,12,57,3,1
52,13,57,3,1
35,14,57,3,1
17,15,57,3,1
20,16,57,3,1
408,0,57,4,0
28,1,57,4,0
34,2,57,4,0
83,3,57,4,0
167,4,57,4,0
356,5,57,4,0
207,6,57,4,0
87,7,57,4,0
42,8,57,4,0
64,9,57,4,0
42,10,57,4,0
9,11,57,4,0
5,12,57,4,0
4,13,57,4,0
7,14,57,4,0
2,15,57,4,0
1,16,57,4,0
388,0,57,4,1
31,1,57,4,1
20,2,57,4,1
85,3,57,4,1
136,4,57,4,1
74,5,57,4,1
69,6,57,4,1
65,7,57,4,1
36,8,57,4,1
40,9,57,4,1
22,10,57,4,1
16,11,57,4,1
13,12,57,4,1
4,13,57,4,1
6,14,57,4,1
4,15,57,4,1
1,16,57,4,1
7858,0,58,0,0
974,1,58,0,0
877,2,58,0,0
2257,3,58,0,0
2388,4,58,0,0
2316,5,58,0,0
2337,6,58,0,0
2766,7,58,0,0
2848,8,58,0,0
2603,9,58,0,0
2380,10,58,0,0
2418,11,58,0,0
1601,12,58,0,0
1300,13,58,0,0
986,14,58,0,0
704,15,58,0,0
472,16,58,0,0
7481,0,58,0,1
934,1,58,0,1
907,2,58,0,1
2551,3,58,0,1
2864,4,58,0,1
2402,5,58,0,1
2488,6,58,0,1
2948,7,58,0,1
3054,8,58,0,1
2962,9,58,0,1
2341,10,58,0,1
2396,11,58,0,1
1692,12,58,0,1
1591,13,58,0,1
1392,14,58,0,1
1192,15,58,0,1
1083,16,58,0,1
729,0,58,1,0
108,1,58,1,0
65,2,58,1,0
120,3,58,1,0
124,4,58,1,0
69,5,58,1,0
69,6,58,1,0
79,7,58,1,0
67,8,58,1,0
35,9,58,1,0
22,10,58,1,0
8,11,58,1,0
2,12,58,1,0
7,13,58,1,0
5,14,58,1,0
2,15,58,1,0
4,16,58,1,0
778,0,58,1,1
70,1,58,1,1
76,2,58,1,1
171,3,58,1,1
117,4,58,1,1
73,5,58,1,1
72,6,58,1,1
92,7,58,1,1
67,8,58,1,1
43,9,58,1,1
16,10,58,1,1
9,11,58,1,1
7,12,58,1,1
12,13,58,1,1
6,14,58,1,1
0,15,58,1,1
2,16,58,1,1
2390,0,58,2,0
207,1,58,2,0
201,2,58,2,0
423,3,58,2,0
611,4,58,2,0
705,5,58,2,0
608,6,58,2,0
508,7,58,2,0
273,8,58,2,0
275,9,58,2,0
289,10,58,2,0
147,11,58,2,0
86,12,58,2,0
86,13,58,2,0
54,14,58,2,0
27,15,58,2,0
21,16,58,2,0
2195,0,58,2,1
236,1,58,2,1
158,2,58,2,1
526,3,58,2,1
760,4,58,2,1
714,5,58,2,1
599,6,58,2,1
464,7,58,2,1
283,8,58,2,1
332,9,58,2,1
242,10,58,2,1
184,11,58,2,1
89,12,58,2,1
66,13,58,2,1
62,14,58,2,1
40,15,58,2,1
16,16,58,2,1
219,0,58,3,0
41,1,58,3,0
29,2,58,3,0
48,3,58,3,0
39,4,58,3,0
78,5,58,3,0
107,6,58,3,0
127,7,58,3,0
123,8,58,3,0
84,9,58,3,0
27,10,58,3,0
15,11,58,3,0
14,12,58,3,0
23,13,58,3,0
12,14,58,3,0
14,15,58,3,0
3,16,58,3,0
252,0,58,3,1
28,1,58,3,1
24,2,58,3,1
37,3,58,3,1
57,4,58,3,1
81,5,58,3,1
89,6,58,3,1
106,7,58,3,1
90,8,58,3,1
47,9,58,3,1
33,10,58,3,1
23,11,58,3,1
17,12,58,3,1
29,13,58,3,1
24,14,58,3,1
7,15,58,3,1
10,16,58,3,1
145,0,58,4,0
9,1,58,4,0
9,2,58,4,0
20,3,58,4,0
58,4,58,4,0
82,5,58,4,0
79,6,58,4,0
36,7,58,4,0
22,8,58,4,0
17,9,58,4,0
14,10,58,4,0
5,11,58,4,0
5,12,58,4,0
4,13,58,4,0
2,14,58,4,0
0,15,58,4,0
1,16,58,4,0
162,0,58,4,1
5,1,58,4,1
13,2,58,4,1
25,3,58,4,1
58,4,58,4,1
40,5,58,4,1
29,6,58,4,1
19,7,58,4,1
18,8,58,4,1
20,9,58,4,1
7,10,58,4,1
6,11,58,4,1
6,12,58,4,1
10,13,58,4,1
4,14,58,4,1
0,15,58,4,1
1,16,58,4,1
3505,0,59,0,0
468,1,59,0,0
679,2,59,0,0
1945,3,59,0,0
1638,4,59,0,0
1443,5,59,0,0
1288,6,59,0,0
1414,7,59,0,0
1572,8,59,0,0
1461,9,59,0,0
1415,10,59,0,0
1479,11,59,0,0
952,12,59,0,0
804,13,59,0,0
656,14,59,0,0
456,15,59,0,0
397,16,59,0,0
3427,0,59,0,1
451,1,59,0,1
668,2,59,0,1
1854,3,59,0,1
1578,4,59,0,1
1236,5,59,0,1
1186,6,59,0,1
1392,7,59,0,1
1551,8,59,0,1
1524,9,59,0,1
1339,10,59,0,1
1392,11,59,0,1
950,12,59,0,1
958,13,59,0,1
873,14,59,0,1
696,15,59,0,1
984,16,59,0,1
783,0,59,1,0
87,1,59,1,0
58,2,59,1,0
185,3,59,1,0
156,4,59,1,0
108,5,59,1,0
93,6,59,1,0
92,7,59,1,0
60,8,59,1,0
43,9,59,1,0
21,10,59,1,0
13,11,59,1,0
13,12,59,1,0
10,13,59,1,0
7,14,59,1,0
4,15,59,1,0
3,16,59,1,0
713,0,59,1,1
81,1,59,1,1
81,2,59,1,1
153,3,59,1,1
119,4,59,1,1
71,5,59,1,1
87,6,59,1,1
85,7,59,1,1
68,8,59,1,1
30,9,59,1,1
12,10,59,1,1
5,11,59,1,1
9,12,59,1,1
15,13,59,1,1
3,14,59,1,1
2,15,59,1,1
2,16,59,1,1
11236,0,59,2,0
1169,1,59,2,0
1188,2,59,2,0
3170,3,59,2,0
3332,4,59,2,0
3141,5,59,2,0
2725,6,59,2,0
1988,7,59,2,0
1052,8,59,2,0
1170,9,59,2,0
1133,10,59,2,0
535,11,59,2,0
337,12,59,2,0
462,13,59,2,0
352,14,59,2,0
215,15,59,2,0
86,16,59,2,0
11199,0,59,2,1
1167,1,59,2,1
1224,2,59,2,1
3252,3,59,2,1
3350,4,59,2,1
2999,5,59,2,1
2422,6,59,2,1
1972,7,59,2,1
1192,8,59,2,1
1208,9,59,2,1
1029,10,59,2,1
704,11,59,2,1
436,12,59,2,1
517,13,59,2,1
403,14,59,2,1
201,15,59,2,1
87,16,59,2,1
228,0,59,3,0
45,1,59,3,0
73,2,59,3,0
260,3,59,3,0
204,4,59,3,0
178,5,59,3,0
166,6,59,3,0
135,7,59,3,0
113,8,59,3,0
71,9,59,3,0
33,10,59,3,0
31,11,59,3,0
16,12,59,3,0
39,13,59,3,0
32,14,59,3,0
9,15,59,3,0
6,16,59,3,0
266,0,59,3,1
39,1,59,3,1
109,2,59,3,1
245,3,59,3,1
123,4,59,3,1
86,5,59,3,1
98,6,59,3,1
107,7,59,3,1
132,8,59,3,1
79,9,59,3,1
27,10,59,3,1
29,11,59,3,1
21,12,59,3,1
43,13,59,3,1
24,14,59,3,1
15,15,59,3,1
3,16,59,3,1
447,0,59,4,0
25,1,59,4,0
42,2,59,4,0
226,3,59,4,0
334,4,59,4,0
250,5,59,4,0
294,6,59,4,0
146,7,59,4,0
62,8,59,4,0
51,9,59,4,0
25,10,59,4,0
11,11,59,4,0
9,12,59,4,0
4,13,59,4,0
3,14,59,4,0
6,15,59,4,0
1,16,59,4,0
443,0,59,4,1
17,1,59,4,1
31,2,59,4,1
107,3,59,4,1
165,4,59,4,1
125,5,59,4,1
144,6,59,4,1
64,7,59,4,1
44,8,59,4,1
38,9,59,4,1
30,10,59,4,1
2,11,59,4,1
5,12,59,4,1
6,13,59,4,1
2,14,59,4,1
6,15,59,4,1
3,16,59,4,1
10128,0,60,0,0
1219,1,60,0,0
1149,2,60,0,0
2680,3,60,0,0
2721,4,60,0,0
2707,5,60,0,0
3284,6,60,0,0
4029,7,60,0,0
3959,8,60,0,0
3269,9,60,0,0
3105,10,60,0,0
3373,11,60,0,0
2610,12,60,0,0
1954,13,60,0,0
1425,14,60,0,0
1010,15,60,0,0
791,16,60,0,0
9514,0,60,0,1
1239,1,60,0,1
1056,2,60,0,1
2694,3,60,0,1
2750,4,60,0,1
2963,5,60,0,1
3400,6,60,0,1
4110,7,60,0,1
3979,8,60,0,1
3454,9,60,0,1
3162,10,60,0,1
3510,11,60,0,1
2620,12,60,0,1
1969,13,60,0,1
1632,14,60,0,1
1428,15,60,0,1
1647,16,60,0,1
277,0,60,1,0
30,1,60,1,0
13,2,60,1,0
29,3,60,1,0
39,4,60,1,0
27,5,60,1,0
30,6,60,1,0
36,7,60,1,0
27,8,60,1,0
17,9,60,1,0
10,10,60,1,0
4,11,60,1,0
5,12,60,1,0
7,13,60,1,0
2,14,60,1,0
1,15,60,1,0
1,16,60,1,0
309,0,60,1,1
24,1,60,1,1
20,2,60,1,1
38,3,60,1,1
39,4,60,1,1
57,5,60,1,1
35,6,60,1,1
33,7,60,1,1
38,8,60,1,1
15,9,60,1,1
13,10,60,1,1
8,11,60,1,1
6,12,60,1,1
3,13,60,1,1
4,14,60,1,1
5,15,60,1,1
3,16,60,1,1
159,0,60,2,0
16,1,60,2,0
14,2,60,2,0
34,3,60,2,0
61,4,60,2,0
55,5,60,2,0
57,6,60,2,0
59,7,60,2,0
39,8,60,2,0
30,9,60,2,0
29,10,60,2,0
21,11,60,2,0
19,12,60,2,0
11,13,60,2,0
8,14,60,2,0
2,15,60,2,0
2,16,60,2,0
138,0,60,2,1
17,1,60,2,1
14,2,60,2,1
45,3,60,2,1
71,4,60,2,1
84,5,60,2,1
102,6,60,2,1
77,7,60,2,1
60,8,60,2,1
66,9,60,2,1
40,10,60,2,1
33,11,60,2,1
17,12,60,2,1
10,13,60,2,1
9,14,60,2,1
2,15,60,2,1
4,16,60,2,1
89,0,60,3,0
6,1,60,3,0
6,2,60,3,0
9,3,60,3,0
13,4,60,3,0
26,5,60,3,0
27,6,60,3,0
36,7,60,3,0
34,8,60,3,0
30,9,60,3,0
12,10,60,3,0
6,11,60,3,0
3,12,60,3,0
2,13,60,3,0
4,14,60,3,0
0,15,60,3,0
1,16,60,3,0
67,0,60,3,1
11,1,60,3,1
4,2,60,3,1
11,3,60,3,1
19,4,60,3,1
35,5,60,3,1
21,6,60,3,1
46,7,60,3,1
33,8,60,3,1
11,9,60,3,1
14,10,60,3,1
9,11,60,3,1
3,12,60,3,1
6,13,60,3,1
6,14,60,3,1
2,15,60,3,1
0,16,60,3,1
13,0,60,4,0
0,1,60,4,0
3,2,60,4,0
4,3,60,4,0
10,4,60,4,0
12,5,60,4,0
10,6,60,4,0
5,7,60,4,0
17,8,60,4,0
4,9,60,4,0
10,10,60,4,0
8,11,60,4,0
2,12,60,4,0
1,13,60,4,0
0,14,60,4,0
0,15,60,4,0
0,16,60,4,0
18,0,60,4,1
0,1,60,4,1
0,2,60,4,1
9,3,60,4,1
9,4,60,4,1
13,5,60,4,1
8,6,60,4,1
12,7,60,4,1
9,8,60,4,1
2,9,60,4,1
3,10,60,4,1
2,11,60,4,1
2,12,60,4,1
5,13,60,4,1
0,14,60,4,1
0,15,60,4,1
0,16,60,4,1
4285,0,61,0,0
440,1,61,0,0
408,2,61,0,0
2001,3,61,0,0
3434,4,61,0,0
3178,5,61,0,0
2635,6,61,0,0
2138,7,61,0,0
1811,8,61,0,0
1566,9,61,0,0
1292,10,61,0,0
1233,11,61,0,0
931,12,61,0,0
666,13,61,0,0
470,14,61,0,0
343,15,61,0,0
236,16,61,0,0
3885,0,61,0,1
390,1,61,0,1
406,2,61,0,1
2080,3,61,0,1
3333,4,61,0,1
2871,5,61,0,1
2254,6,61,0,1
1962,7,61,0,1
1624,8,61,0,1
1434,9,61,0,1
1221,10,61,0,1
1144,11,61,0,1
947,12,61,0,1
745,13,61,0,1
665,14,61,0,1
487,15,61,0,1
519,16,61,0,1
1485,0,61,1,0
149,1,61,1,0
142,2,61,1,0
369,3,61,1,0
439,4,61,1,0
404,5,61,1,0
236,6,61,1,0
196,7,61,1,0
206,8,61,1,0
122,9,61,1,0
90,10,61,1,0
54,11,61,1,0
47,12,61,1,0
42,13,61,1,0
38,14,61,1,0
21,15,61,1,0
13,16,61,1,0
1490,0,61,1,1
147,1,61,1,1
137,2,61,1,1
364,3,61,1,1
404,4,61,1,1
323,5,61,1,1
286,6,61,1,1
199,7,61,1,1
206,8,61,1,1
142,9,61,1,1
87,10,61,1,1
55,11,61,1,1
51,12,61,1,1
44,13,61,1,1
51,14,61,1,1
20,15,61,1,1
10,16,61,1,1
3197,0,61,2,0
461,1,61,2,0
510,2,61,2,0
1535,3,61,2,0
2002,4,61,2,0
1736,5,61,2,0
1263,6,61,2,0
1036,7,61,2,0
861,8,61,2,0
1082,9,61,2,0
897,10,61,2,0
566,11,61,2,0
401,12,61,2,0
334,13,61,2,0
283,14,61,2,0
123,15,61,2,0
67,16,61,2,0
2983,0,61,2,1
368,1,61,2,1
384,2,61,2,1
1235,3,61,2,1
1767,4,61,2,1
1457,5,61,2,1
1264,6,61,2,1
1038,7,61,2,1
979,8,61,2,1
1102,9,61,2,1
854,10,61,2,1
638,11,61,2,1
446,12,61,2,1
363,13,61,2,1
265,14,61,2,1
155,15,61,2,1
83,16,61,2,1
5123,0,61,3,0
665,1,61,3,0
531,2,61,3,0
1096,3,61,3,0
1084,4,61,3,0
906,5,61,3,0
870,6,61,3,0
1162,7,61,3,0
1204,8,61,3,0
898,9,61,3,0
487,10,61,3,0
342,11,61,3,0
344,12,61,3,0
518,13,61,3,0
407,14,61,3,0
207,15,61,3,0
98,16,61,3,0
4919,0,61,3,1
621,1,61,3,1
534,2,61,3,1
1263,3,61,3,1
1367,4,61,3,1
1256,5,61,3,1
1302,6,61,3,1
1568,7,61,3,1
1635,8,61,3,1
1208,9,61,3,1
667,10,61,3,1
520,11,61,3,1
514,12,61,3,1
566,13,61,3,1
452,14,61,3,1
264,15,61,3,1
146,16,61,3,1
1298,0,61,4,0
162,1,61,4,0
124,2,61,4,0
310,3,61,4,0
451,4,61,4,0
413,5,61,4,0
439,6,61,4,0
421,7,61,4,0
354,8,61,4,0
221,9,61,4,0
157,10,61,4,0
124,11,61,4,0
52,12,61,4,0
30,13,61,4,0
14,14,61,4,0
14,15,61,4,0
7,16,61,4,0
1209,0,61,4,1
141,1,61,4,1
115,2,61,4,1
304,3,61,4,1
417,4,61,4,1
348,5,61,4,1
318,6,61,4,1
246,7,61,4,1
218,8,61,4,1
157,9,61,4,1
103,10,61,4,1
73,11,61,4,1
39,12,61,4,1
35,13,61,4,1
22,14,61,4,1
10,15,61,4,1
13,16,61,4,1
2453,0,62,0,0
281,1,62,0,0
374,2,62,0,0
1230,3,62,0,0
1884,4,62,0,0
1881,5,62,0,0
1323,6,62,0,0
1118,7,62,0,0
1080,8,62,0,0
1014,9,62,0,0
917,10,62,0,0
1027,11,62,0,0
866,12,62,0,0
691,13,62,0,0
632,14,62,0,0
475,15,62,0,0
434,16,62,0,0
2232,0,62,0,1
273,1,62,0,1
343,2,62,0,1
1373,3,62,0,1
1704,4,62,0,1
1454,5,62,0,1
1027,6,62,0,1
946,7,62,0,1
919,8,62,0,1
927,9,62,0,1
850,10,62,0,1
1002,11,62,0,1
967,12,62,0,1
822,13,62,0,1
788,14,62,0,1
703,15,62,0,1
836,16,62,0,1
889,0,62,1,0
117,1,62,1,0
95,2,62,1,0
253,3,62,1,0
199,4,62,1,0
169,5,62,1,0
123,6,62,1,0
106,7,62,1,0
109,8,62,1,0
90,9,62,1,0
41,10,62,1,0
40,11,62,1,0
37,12,62,1,0
32,13,62,1,0
32,14,62,1,0
19,15,62,1,0
11,16,62,1,0
897,0,62,1,1
111,1,62,1,1
97,2,62,1,1
215,3,62,1,1
232,4,62,1,1
147,5,62,1,1
124,6,62,1,1
125,7,62,1,1
107,8,62,1,1
88,9,62,1,1
69,10,62,1,1
49,11,62,1,1
37,12,62,1,1
30,13,62,1,1
25,14,62,1,1
13,15,62,1,1
16,16,62,1,1
6486,0,62,2,0
893,1,62,2,0
850,2,62,2,0
3270,3,62,2,0
4484,4,62,2,0
3828,5,62,2,0
2703,6,62,2,0
2221,7,62,2,0
2161,8,62,2,0
2284,9,62,2,0
2006,10,62,2,0
1490,11,62,2,0
987,12,62,2,0
879,13,62,2,0
652,14,62,2,0
343,15,62,2,0
170,16,62,2,0
6019,0,62,2,1
766,1,62,2,1
767,2,62,2,1
2527,3,62,2,1
3936,4,62,2,1
3244,5,62,2,1
2458,6,62,2,1
2145,7,62,2,1
2205,8,62,2,1
2306,9,62,2,1
1933,10,62,2,1
1552,11,62,2,1
1085,12,62,2,1
967,13,62,2,1
657,14,62,2,1
400,15,62,2,1
303,16,62,2,1
2224,0,62,3,0
303,1,62,3,0
243,2,62,3,0
590,3,62,3,0
519,4,62,3,0
426,5,62,3,0
425,6,62,3,0
538,7,62,3,0
625,8,62,3,0
465,9,62,3,0
306,10,62,3,0
194,11,62,3,0
183,12,62,3,0
223,13,62,3,0
170,14,62,3,0
99,15,62,3,0
48,16,62,3,0
2150,0,62,3,1
284,1,62,3,1
243,2,62,3,1
543,3,62,3,1
569,4,62,3,1
572,5,62,3,1
635,6,62,3,1
818,7,62,3,1
888,8,62,3,1
620,9,62,3,1
384,10,62,3,1
259,11,62,3,1
294,12,62,3,1
255,13,62,3,1
212,14,62,3,1
128,15,62,3,1
73,16,62,3,1
1016,0,62,4,0
152,1,62,4,0
115,2,62,4,0
269,3,62,4,0
323,4,62,4,0
210,5,62,4,0
234,6,62,4,0
223,7,62,4,0
244,8,62,4,0
228,9,62,4,0
140,10,62,4,0
122,11,62,4,0
60,12,62,4,0
35,13,62,4,0
25,14,62,4,0
22,15,62,4,0
8,16,62,4,0
922,0,62,4,1
131,1,62,4,1
122,2,62,4,1
293,3,62,4,1
254,4,62,4,1
243,5,62,4,1
221,6,62,4,1
235,7,62,4,1
195,8,62,4,1
145,9,62,4,1
138,10,62,4,1
88,11,62,4,1
63,12,62,4,1
40,13,62,4,1
19,14,62,4,1
15,15,62,4,1
19,16,62,4,1
5701,0,63,0,0
628,1,63,0,0
635,2,63,0,0
2191,3,63,0,0
3478,4,63,0,0
3792,5,63,0,0
3473,6,63,0,0
2777,7,63,0,0
2785,8,63,0,0
2308,9,63,0,0
1999,10,63,0,0
1953,11,63,0,0
1379,12,63,0,0
997,13,63,0,0
763,14,63,0,0
580,15,63,0,0
419,16,63,0,0
5483,0,63,0,1
601,1,63,0,1
635,2,63,0,1
2266,3,63,0,1
3680,4,63,0,1
3686,5,63,0,1
2999,6,63,0,1
2733,7,63,0,1
2633,8,63,0,1
2238,9,63,0,1
2026,10,63,0,1
1907,11,63,0,1
1380,12,63,0,1
1127,13,63,0,1
1010,14,63,0,1
856,15,63,0,1
1040,16,63,0,1
1277,0,63,1,0
111,1,63,1,0
95,2,63,1,0
191,3,63,1,0
236,4,63,1,0
241,5,63,1,0
160,6,63,1,0
102,7,63,1,0
100,8,63,1,0
57,9,63,1,0
43,10,63,1,0
26,11,63,1,0
25,12,63,1,0
20,13,63,1,0
7,14,63,1,0
11,15,63,1,0
5,16,63,1,0
1228,0,63,1,1
112,1,63,1,1
104,2,63,1,1
235,3,63,1,1
243,4,63,1,1
209,5,63,1,1
188,6,63,1,1
123,7,63,1,1
117,8,63,1,1
76,9,63,1,1
53,10,63,1,1
53,11,63,1,1
40,12,63,1,1
12,13,63,1,1
16,14,63,1,1
10,15,63,1,1
9,16,63,1,1
3145,0,63,2,0
333,1,63,2,0
347,2,63,2,0
1466,3,63,2,0
2069,4,63,2,0
2214,5,63,2,0
1677,6,63,2,0
1059,7,63,2,0
834,8,63,2,0
785,9,63,2,0
625,10,63,2,0
462,11,63,2,0
331,12,63,2,0
352,13,63,2,0
233,14,63,2,0
105,15,63,2,0
52,16,63,2,0
3082,0,63,2,1
361,1,63,2,1
345,2,63,2,1
1154,3,63,2,1
1966,4,63,2,1
1929,5,63,2,1
1411,6,63,2,1
1059,7,63,2,1
899,8,63,2,1
820,9,63,2,1
699,10,63,2,1
576,11,63,2,1
427,12,63,2,1
348,13,63,2,1
221,14,63,2,1
141,15,63,2,1
68,16,63,2,1
1152,0,63,3,0
86,1,63,3,0
94,2,63,3,0
292,3,63,3,0
264,4,63,3,0
272,5,63,3,0
285,6,63,3,0
268,7,63,3,0
270,8,63,3,0
160,9,63,3,0
95,10,63,3,0
62,11,63,3,0
67,12,63,3,0
67,13,63,3,0
44,14,63,3,0
22,15,63,3,0
12,16,63,3,0
1125,0,63,3,1
134,1,63,3,1
131,2,63,3,1
342,3,63,3,1
357,4,63,3,1
348,5,63,3,1
310,6,63,3,1
386,7,63,3,1
311,8,63,3,1
217,9,63,3,1
115,10,63,3,1
91,11,63,3,1
90,12,63,3,1
77,13,63,3,1
44,14,63,3,1
29,15,63,3,1
13,16,63,3,1
443,0,63,4,0
88,1,63,4,0
57,2,63,4,0
190,3,63,4,0
215,4,63,4,0
273,5,63,4,0
216,6,63,4,0
189,7,63,4,0
177,8,63,4,0
129,9,63,4,0
99,10,63,4,0
86,11,63,4,0
43,12,63,4,0
46,13,63,4,0
15,14,63,4,0
10,15,63,4,0
4,16,63,4,0
434,0,63,4,1
50,1,63,4,1
61,2,63,4,1
148,3,63,4,1
236,4,63,4,1
207,5,63,4,1
192,6,63,4,1
146,7,63,4,1
117,8,63,4,1
116,9,63,4,1
87,10,63,4,1
67,11,63,4,1
37,12,63,4,1
27,13,63,4,1
24,14,63,4,1
16,15,63,4,1
8,16,63,4,1
8016,0,64,0,0
1253,1,64,0,0
941,2,64,0,0
2268,3,64,0,0
2166,4,64,0,0
2356,5,64,0,0
2697,6,64,0,0
3302,7,64,0,0
3648,8,64,0,0
3226,9,64,0,0
2762,10,64,0,0
3005,11,64,0,0
2272,12,64,0,0
1872,13,64,0,0
1643,14,64,0,0
1189,15,64,0,0
902,16,64,0,0
7836,0,64,0,1
1158,1,64,0,1
897,2,64,0,1
2112,3,64,0,1
2196,4,64,0,1
2461,5,64,0,1
2930,6,64,0,1
3511,7,64,0,1
3905,8,64,0,1
3223,9,64,0,1
2732,10,64,0,1
3112,11,64,0,1
2557,12,64,0,1
2223,13,64,0,1
1968,14,64,0,1
1598,15,64,0,1
1702,16,64,0,1
331,0,64,1,0
39,1,64,1,0
22,2,64,1,0
59,3,64,1,0
39,4,64,1,0
41,5,64,1,0
49,6,64,1,0
31,7,64,1,0
29,8,64,1,0
22,9,64,1,0
18,10,64,1,0
11,11,64,1,0
8,12,64,1,0
5,13,64,1,0
6,14,64,1,0
3,15,64,1,0
2,16,64,1,0
359,0,64,1,1
37,1,64,1,1
28,2,64,1,1
55,3,64,1,1
50,4,64,1,1
39,5,64,1,1
34,6,64,1,1
28,7,64,1,1
31,8,64,1,1
25,9,64,1,1
14,10,64,1,1
9,11,64,1,1
5,12,64,1,1
